Landmark Name,X,Y,Z,Squat Type
Left Wrist,0.2303091585636139,0.6465883255004883,0.2790532112121582,Wrong
Right Wrist,0.1906053423881531,0.4109547436237335,-0.4111692011356354,Wrong
Left Pinky,0.2292930781841278,0.6614030599594116,0.2941494584083557,Wrong
Right Pinky,0.1846341788768768,0.3924702703952789,-0.4398617744445801,Wrong
Left Index,0.2266466021537781,0.6597198247909546,0.2760494649410248,Wrong
Right Index,0.1826433688402176,0.3917526304721832,-0.4186096787452698,Wrong
Left Hip,0.2694277465343475,0.6497735977172852,0.0202984381467104,Wrong
Right Hip,0.2370848506689072,0.6407665014266968,-0.0197550132870674,Wrong
Left Knee,0.2532750964164734,0.7213566303253174,-0.209955707192421,Wrong
Right Knee,0.2206120491027832,0.7156494855880737,-0.1508505046367645,Wrong
Left Ankle,0.2311454117298126,0.8064471483230591,-0.1864185482263565,Wrong
Right Ankle,0.2243953496217728,0.8050984144210815,-0.0381168387830257,Wrong
Left Heel,0.2333323508501053,0.807316780090332,-0.1856749951839447,Wrong
Right Heel,0.2330255806446075,0.814407467842102,-0.0290919803082943,Wrong
Left Foot Index,0.196065753698349,0.8540228605270386,-0.3165827393531799,Wrong
Right Foot Index,0.2054905295372009,0.8483580350875854,-0.122300885617733,Wrong
Left Elbow,0.2376517355442047,0.5953998565673828,0.2539880573749542,Wrong
Right Elbow,0.2003724277019501,0.4744147658348083,-0.2805838286876678,Wrong
Left Wrist,0.2289227992296219,0.6481520533561707,0.2878924310207367,Wrong
Right Wrist,0.1892956048250198,0.4135058522224426,-0.4063911437988281,Wrong
Left Pinky,0.2276786118745804,0.6627755761146545,0.3012661635875702,Wrong
Right Pinky,0.1827602833509445,0.3952493369579315,-0.4359805881977081,Wrong
Left Index,0.2249652892351151,0.6611446738243103,0.2841387391090393,Wrong
Right Index,0.1812077164649963,0.3953990340232849,-0.4161780178546906,Wrong
Left Hip,0.2705781161785126,0.6501330733299255,0.0128130167722702,Wrong
Right Hip,0.238016739487648,0.6402899026870728,-0.0123017458245158,Wrong
Left Knee,0.2513262033462524,0.7172025442123413,-0.2500104010105133,Wrong
Right Knee,0.2185977101325989,0.7104091644287109,-0.185527116060257,Wrong
Left Ankle,0.2309899479150772,0.804287314414978,-0.2470519691705704,Wrong
Right Ankle,0.2212741076946259,0.8026748895645142,-0.0550337880849838,Wrong
Left Heel,0.2339776009321213,0.8051941990852356,-0.2462635785341263,Wrong
Right Heel,0.2304721176624298,0.8120200634002686,-0.0308660920709371,Wrong
Left Foot Index,0.1931375861167908,0.8528566956520081,-0.3851175308227539,Wrong
Right Foot Index,0.2005182206630707,0.8463435769081116,-0.1948335468769073,Wrong
Left Elbow,0.2458594888448715,0.6194896101951599,-0.1189090237021446,Wrong
Right Elbow,0.2072449624538422,0.69340580701828,-0.0670737326145172,Wrong
Left Wrist,0.2377604097127914,0.6430988907814026,-0.2445647120475769,Wrong
Right Wrist,0.189898356795311,0.7659276127815247,-0.1047013476490974,Wrong
Left Pinky,0.2401549518108368,0.6490119695663452,-0.2651315927505493,Wrong
Right Pinky,0.1843075007200241,0.7824110388755798,-0.1076186150312424,Wrong
Left Index,0.2343392968177795,0.6481184363365173,-0.2653349637985229,Wrong
Right Index,0.1809963136911392,0.7849677205085754,-0.1244615092873573,Wrong
Left Hip,0.2307928502559662,0.656707227230072,-0.006359979044646,Wrong
Right Hip,0.2148826271295547,0.6730095148086548,0.0068008843809366,Wrong
Left Knee,0.2428928315639496,0.6313772201538086,-0.1446249783039093,Wrong
Right Knee,0.2159111350774765,0.6954484581947327,-0.074948601424694,Wrong
Left Ankle,0.2192690372467041,0.7039079666137695,-0.1783836930990219,Wrong
Right Ankle,0.2001957595348358,0.7749539613723755,-0.0815891847014427,Wrong
Left Heel,0.2168785929679871,0.7119919061660767,-0.184735119342804,Wrong
Right Heel,0.2008349895477295,0.7845180630683899,-0.0872209221124649,Wrong
Left Foot Index,0.2043538391590118,0.7378633618354797,-0.2392439693212509,Wrong
Right Foot Index,0.1925884634256363,0.8114254474639893,-0.1416400372982025,Wrong
Left Elbow,0.2250368595123291,0.5863050818443298,0.0153033388778567,Wrong
Right Elbow,0.2107345908880234,0.607390820980072,-0.3620092272758484,Wrong
Left Wrist,0.2415248602628708,0.6405473947525024,-0.0327212139964103,Wrong
Right Wrist,0.2002453505992889,0.6892399191856384,-0.3700720369815826,Wrong
Left Pinky,0.2447479814291,0.6529728174209595,-0.0386862829327583,Wrong
Right Pinky,0.1936130821704865,0.7090917229652405,-0.4089228212833405,Wrong
Left Index,0.2508849203586578,0.6517025828361511,-0.0723481476306915,Wrong
Right Index,0.199991762638092,0.7095067501068115,-0.4113640785217285,Wrong
Left Hip,0.227291077375412,0.645626962184906,0.1007706969976425,Wrong
Right Hip,0.2409776300191879,0.6510065197944641,-0.1001769453287125,Wrong
Left Knee,0.2256441116333008,0.7359126806259155,0.2575230300426483,Wrong
Right Knee,0.245208203792572,0.7372384667396545,0.0326200239360332,Wrong
Left Ankle,0.2118471711874008,0.814749538898468,0.4296992421150208,Wrong
Right Ankle,0.2210655063390732,0.8084999322891235,0.2449873238801956,Wrong
Left Heel,0.2043221592903137,0.8255212903022766,0.4416590631008148,Wrong
Right Heel,0.2124099731445312,0.8177757263183594,0.264354795217514,Wrong
Left Foot Index,0.229942187666893,0.8424949645996094,0.3834143877029419,Wrong
Right Foot Index,0.2247238159179688,0.8393157720565796,0.203997477889061,Wrong
Left Elbow,0.2194010764360428,0.6015198230743408,-0.0254040285944938,Wrong
Right Elbow,0.2008537203073502,0.6048263311386108,-0.2580772042274475,Wrong
Left Wrist,0.2132180482149124,0.6697646379470825,-0.0283017419278621,Wrong
Right Wrist,0.1914509683847427,0.6963432431221008,-0.2905716001987457,Wrong
Left Pinky,0.2106048166751862,0.687163770198822,-0.0303900837898254,Wrong
Right Pinky,0.1854499280452728,0.7189943194389343,-0.3219036459922791,Wrong
Left Index,0.2157291620969772,0.6855823993682861,-0.0498402044177055,Wrong
Right Index,0.1915522962808609,0.7196800708770752,-0.3223313093185425,Wrong
Left Hip,0.2410499900579453,0.6505181789398193,0.0520218126475811,Wrong
Right Hip,0.2376109659671783,0.6512238383293152,-0.0512784197926521,Wrong
Left Knee,0.2307910770177841,0.7310187220573425,0.0580926910042762,Wrong
Right Knee,0.2319313585758209,0.7376214861869812,0.0537107996642589,Wrong
Left Ankle,0.207124263048172,0.8079450130462646,0.1686685085296631,Wrong
Right Ankle,0.2233332842588425,0.8116048574447632,0.2925126850605011,Wrong
Left Heel,0.2030984312295914,0.81489497423172,0.1755004078149796,Wrong
Right Heel,0.2208131402730942,0.8222216963768005,0.31388920545578,Wrong
Left Foot Index,0.1946058571338654,0.8440271615982056,0.0928636640310287,Wrong
Right Foot Index,0.2191102802753448,0.8449251055717468,0.2499924749135971,Wrong
Left Elbow,0.2195111662149429,0.603316068649292,-0.0156702045351266,Wrong
Right Elbow,0.2001766264438629,0.608701765537262,-0.3256078064441681,Wrong
Left Wrist,0.2135814726352692,0.6736798882484436,-0.0291498936712741,Wrong
Right Wrist,0.1914802044630051,0.7006352543830872,-0.3529817163944244,Wrong
Left Pinky,0.2110946029424667,0.6922221779823303,-0.0339517816901207,Wrong
Right Pinky,0.1855409443378448,0.7239286303520203,-0.389096736907959,Wrong
Left Index,0.2148019522428513,0.6904039978981018,-0.0581032261252403,Wrong
Right Index,0.1914377808570862,0.7241736054420471,-0.3906327188014984,Wrong
Left Hip,0.2381270229816437,0.6533798575401306,0.0758782252669334,Wrong
Right Hip,0.238486185669899,0.6550055146217346,-0.0752048417925834,Wrong
Left Knee,0.2322134375572205,0.7374128699302673,0.2258258163928986,Wrong
Right Knee,0.2356623709201813,0.7413408756256104,0.1118299141526222,Wrong
Left Ankle,0.211607962846756,0.8112168908119202,0.3851000964641571,Wrong
Right Ankle,0.2247735410928726,0.812425971031189,0.3639087975025177,Wrong
Left Heel,0.2058685421943665,0.8191922307014465,0.3962517976760864,Wrong
Right Heel,0.2199905663728714,0.8230888843536377,0.3876172304153442,Wrong
Left Foot Index,0.2100386768579483,0.843791127204895,0.3310249149799347,Wrong
Right Foot Index,0.2258439213037491,0.843995988368988,0.3311411440372467,Wrong
Left Elbow,0.2296893000602722,0.5954523086547852,0.1288614422082901,Wrong
Right Elbow,0.2029642909765244,0.4756364226341248,-0.274835616350174,Wrong
Left Wrist,0.2240117937326431,0.6589305996894836,0.1727658212184906,Wrong
Right Wrist,0.1896084398031235,0.4050581753253937,-0.3682557344436646,Wrong
Left Pinky,0.2232619225978851,0.6803833246231079,0.1791159063577652,Wrong
Right Pinky,0.1864874660968781,0.3879565596580505,-0.3929512202739716,Wrong
Left Index,0.220024973154068,0.6779272556304932,0.1647097021341324,Wrong
Right Index,0.182453840970993,0.3835644125938416,-0.379562109708786,Wrong
Left Hip,0.2510883510112762,0.6456632614135742,0.0293230079114437,Wrong
Right Hip,0.2397770434617996,0.6367600560188293,-0.0287004839628934,Wrong
Left Knee,0.2371193766593933,0.725031316280365,0.0493510700762271,Wrong
Right Knee,0.2306156307458878,0.7292627096176147,0.0387909859418869,Wrong
Left Ankle,0.2056852728128433,0.8038612604141235,0.1427709460258484,Wrong
Right Ankle,0.2240567654371262,0.8125471472740173,0.1875551342964172,Wrong
Left Heel,0.2053092420101166,0.8069480657577515,0.149679884314537,Wrong
Right Heel,0.225960448384285,0.8231266736984253,0.2003659605979919,Wrong
Left Foot Index,0.1740622520446777,0.8445149660110474,0.0598257444798946,Wrong
Right Foot Index,0.2131527066230774,0.8495312929153442,0.1199490055441856,Wrong
Left Elbow,0.2191579341888428,0.5347919464111328,0.2153061926364899,Wrong
Right Elbow,0.2021981626749039,0.5821716785430908,-0.181705966591835,Wrong
Left Wrist,0.2122046947479248,0.5420963168144226,0.2386034578084946,Wrong
Right Wrist,0.1986409723758698,0.6367594599723816,-0.2006907314062119,Wrong
Left Pinky,0.2106852829456329,0.5396513342857361,0.2417399138212204,Wrong
Right Pinky,0.1945882588624954,0.6523342728614807,-0.2184719145298004,Wrong
Left Index,0.2099680602550507,0.5386477112770081,0.2282071709632874,Wrong
Right Index,0.1970293372869492,0.6485587954521179,-0.2205224186182022,Wrong
Left Hip,0.2441682666540146,0.6507446765899658,0.0475391633808612,Wrong
Right Hip,0.2345082759857178,0.6466509103775024,-0.0471391305327415,Wrong
Left Knee,0.2386011183261871,0.7394057512283325,0.0508149378001689,Wrong
Right Knee,0.2289240062236786,0.7378189563751221,0.1087051257491112,Wrong
Left Ankle,0.2241091430187225,0.8193948268890381,0.166122779250145,Wrong
Right Ankle,0.229174479842186,0.8101779222488403,0.3554461598396301,Wrong
Left Heel,0.2210162580013275,0.8260295987129211,0.1744909286499023,Wrong
Right Heel,0.2317725867033005,0.821358323097229,0.3780649900436401,Wrong
Left Foot Index,0.220604807138443,0.858218789100647,0.0909570604562759,Wrong
Right Foot Index,0.2199618071317673,0.8458816409111023,0.3213327825069427,Wrong
Left Elbow,0.2055018842220306,0.6054900288581848,-0.2870059907436371,Wrong
Right Elbow,0.2004283517599106,0.601791501045227,-0.2209581285715103,Wrong
Left Wrist,0.1970770806074142,0.6761618256568909,-0.2720127999782562,Wrong
Right Wrist,0.1907448321580887,0.6894819736480713,-0.2618970274925232,Wrong
Left Pinky,0.1961615383625031,0.6940463185310364,-0.2938145697116852,Wrong
Right Pinky,0.1864067763090134,0.7134965658187866,-0.2819115221500397,Wrong
Left Index,0.1965796053409576,0.6946857571601868,-0.3021012246608734,Wrong
Right Index,0.1904832571744919,0.7137956619262695,-0.2993882894515991,Wrong
Left Hip,0.2364568412303925,0.6524831652641296,-0.0179162137210369,Wrong
Right Hip,0.2447112649679184,0.6483238935470581,0.0187035799026489,Wrong
Left Knee,0.2195257544517517,0.7354385256767273,0.1729320138692856,Wrong
Right Knee,0.2283433824777603,0.7391666173934937,0.1538626402616501,Wrong
Left Ankle,0.2041991353034973,0.8067378401756287,0.4086289703845978,Wrong
Right Ankle,0.2263958603143692,0.8200528621673584,0.3736119270324707,Wrong
Left Heel,0.2041696012020111,0.8188348412513733,0.4292623698711395,Wrong
Right Heel,0.2309443354606628,0.8320561647415161,0.3907813131809235,Wrong
Left Foot Index,0.1917418837547302,0.8305250406265259,0.3875313401222229,Wrong
Right Foot Index,0.2086883336305618,0.8545412421226501,0.3424699902534485,Wrong
Left Elbow,0.2125060856342316,0.6062582731246948,-0.3497487306594849,Wrong
Right Elbow,0.2027106583118439,0.6112657785415649,-0.4257605373859406,Wrong
Left Wrist,0.1938511282205582,0.6937310099601746,-0.3655687272548676,Wrong
Right Wrist,0.1909082680940628,0.7145883440971375,-0.4834443628787994,Wrong
Left Pinky,0.1924533396959305,0.7177515029907227,-0.3938817083835602,Wrong
Right Pinky,0.1831275671720505,0.7428659796714783,-0.5218185186386108,Wrong
Left Index,0.1900609582662582,0.7177378535270691,-0.4168283641338348,Wrong
Right Index,0.1918026655912399,0.7434611916542053,-0.5435088276863098,Wrong
Left Hip,0.2437071055173874,0.6460430026054382,-0.0061915810219943,Wrong
Right Hip,0.2383061945438385,0.6466063261032104,0.0069253188557922,Wrong
Left Knee,0.2096073031425476,0.7192934155464172,0.0551298707723617,Wrong
Right Knee,0.2325789779424667,0.7413039803504944,0.0963979735970497,Wrong
Left Ankle,0.191887155175209,0.7962132692337036,0.3060189187526703,Wrong
Right Ankle,0.2365665286779404,0.8239148855209351,0.4294516146183014,Wrong
Left Heel,0.1925706267356873,0.7997997999191284,0.3296086490154266,Wrong
Right Heel,0.2408625930547714,0.8353083729743958,0.4570572078227997,Wrong
Left Foot Index,0.1720204651355743,0.8451352715492249,0.2366938143968582,Wrong
Right Foot Index,0.2239763885736465,0.8636067509651184,0.3426089286804199,Wrong
Left Elbow,0.1940150856971741,0.5574398636817932,-0.2143143266439438,Wrong
Right Elbow,0.2031005769968033,0.595941424369812,-0.3511848449707031,Wrong
Left Wrist,0.2285715937614441,0.6079012155532837,-0.1847864985466003,Wrong
Right Wrist,0.1943672597408295,0.7052720189094543,-0.3970898985862732,Wrong
Left Pinky,0.2384617924690247,0.6178299188613892,-0.2034159302711487,Wrong
Right Pinky,0.1894071102142334,0.7376396656036377,-0.428364098072052,Wrong
Left Index,0.245936244726181,0.6196233034133911,-0.2195408791303635,Wrong
Right Index,0.1980005353689194,0.73824542760849,-0.4605879485607147,Wrong
Left Hip,0.2198605835437775,0.6175466775894165,-0.0290763657540082,Wrong
Right Hip,0.2387653142213821,0.6293883919715881,0.0296315792948007,Wrong
Left Knee,0.2234559506177902,0.7162918448448181,0.0658295825123786,Wrong
Right Knee,0.229013592004776,0.7216420769691467,0.2210315614938736,Wrong
Left Ankle,0.21864914894104,0.8029167652130127,0.2317613065242767,Wrong
Right Ankle,0.2245912998914719,0.8044372200965881,0.4903959631919861,Wrong
Left Heel,0.2186007648706436,0.8289097547531128,0.2429121881723404,Wrong
Right Heel,0.2281833738088608,0.8177168369293213,0.5140398740768433,Wrong
Left Foot Index,0.2173688411712646,0.8462334275245667,0.1616723984479904,Wrong
Right Foot Index,0.2004150748252869,0.8361551761627197,0.4596502184867859,Wrong
Left Elbow,0.2206145077943802,0.5902859568595886,0.0329018160700798,Wrong
Right Elbow,0.2085725963115692,0.4534031748771667,0.0722535401582717,Wrong
Left Wrist,0.187013104557991,0.6721576452255249,0.022200521081686,Wrong
Right Wrist,0.1830032169818878,0.4017806947231293,0.1078401282429695,Wrong
Left Pinky,0.1832842230796814,0.6941573619842529,-0.008048128336668,Wrong
Right Pinky,0.1765956729650497,0.3820655643939972,0.1015582457184792,Wrong
Left Index,0.1780516505241394,0.6949465274810791,-0.0092423753812909,Wrong
Right Index,0.1720346063375473,0.3850782513618469,0.1034895703196526,Wrong
Left Hip,0.2604471445083618,0.6288918256759644,-0.0312066115438938,Wrong
Right Hip,0.2545787990093231,0.6141892075538635,0.0320000536739826,Wrong
Left Knee,0.2157169878482819,0.696943998336792,-0.2321459352970123,Wrong
Right Knee,0.235500156879425,0.7178577184677124,-0.0728292167186737,Wrong
Left Ankle,0.2107773721218109,0.7835614681243896,-0.1891795992851257,Wrong
Right Ankle,0.2370662093162537,0.816587507724762,-0.0420132018625736,Wrong
Left Heel,0.221890464425087,0.790459930896759,-0.1860064119100571,Wrong
Right Heel,0.2463989853858948,0.8304033279418945,-0.0440486334264278,Wrong
Left Foot Index,0.1612181812524796,0.8224256634712219,-0.3025771677494049,Wrong
Right Foot Index,0.2074858695268631,0.857279360294342,-0.1511924862861633,Wrong
Left Elbow,0.2243692129850388,0.5903774499893188,-0.1831537187099457,Wrong
Right Elbow,0.188651517033577,0.5786409378051758,0.0001788493827916,Wrong
Left Wrist,0.2003152519464493,0.7228381633758545,-0.2143414318561554,Wrong
Right Wrist,0.1909029483795166,0.6788098216056824,-0.0572591684758663,Wrong
Left Pinky,0.2018973976373672,0.7568961381912231,-0.2466499209403992,Wrong
Right Pinky,0.1874871850013733,0.706199049949646,-0.0742585584521293,Wrong
Left Index,0.1867132037878036,0.760888934135437,-0.2496469020843506,Wrong
Right Index,0.1910136044025421,0.706900417804718,-0.0962674245238304,Wrong
Left Hip,0.2536134123802185,0.6074263453483582,-0.0633313804864883,Wrong
Right Hip,0.2269374281167984,0.6117068529129028,0.0640663802623748,Wrong
Left Knee,0.2154290229082108,0.6543296575546265,-0.4890601933002472,Wrong
Right Knee,0.2097727358341217,0.7094355225563049,-0.2054726481437683,Wrong
Left Ankle,0.2178451120853424,0.7737852931022644,-0.5211408138275146,Wrong
Right Ankle,0.2291304767131805,0.8284638524055481,-0.1364712715148926,Wrong
Left Heel,0.2277674525976181,0.7870681881904602,-0.5258437991142273,Wrong
Right Heel,0.2423340380191803,0.8488335013389587,-0.1380786597728729,Wrong
Left Foot Index,0.1817962825298309,0.8261452317237854,-0.7013986110687256,Wrong
Right Foot Index,0.2040442526340485,0.8673842549324036,-0.2961993217468262,Wrong
Left Elbow,0.2286193072795868,0.5619581937789917,0.1467267125844955,Wrong
Right Elbow,0.1857982724905014,0.5397931933403015,0.16291643679142,Wrong
Left Wrist,0.2229833751916885,0.6140249371528625,0.0354711003601551,Wrong
Right Wrist,0.1922277063131332,0.617329478263855,-0.0034837275743484,Wrong
Left Pinky,0.2232693880796432,0.6283184289932251,0.0081860795617103,Wrong
Right Pinky,0.1906071454286575,0.6375169157981873,-0.0275122504681348,Wrong
Left Index,0.2220585942268372,0.625397264957428,0.0142694283276796,Wrong
Right Index,0.1947218477725983,0.6378648281097412,-0.0341148041188716,Wrong
Left Hip,0.2559815645217896,0.590844452381134,-0.0412074886262416,Wrong
Right Hip,0.2276176810264587,0.5929754376411438,0.0419335849583149,Wrong
Left Knee,0.2322262674570084,0.606859564781189,-0.4199074506759644,Wrong
Right Knee,0.2143363207578659,0.6869176626205444,-0.1622631847858429,Wrong
Left Ankle,0.2038682252168655,0.7405794858932495,-0.583001971244812,Wrong
Right Ankle,0.2350597381591797,0.8093675374984741,-0.2558762729167938,Wrong
Left Heel,0.2108030170202255,0.7561652660369873,-0.5969256162643433,Wrong
Right Heel,0.2484157383441925,0.8308576345443726,-0.2692660987377167,Wrong
Left Foot Index,0.1606986969709396,0.7857586145401001,-0.7273016571998596,Wrong
Right Foot Index,0.2079086303710938,0.8487542271614075,-0.3775771260261536,Wrong
Left Elbow,0.2525746524333954,0.5099176168441772,0.0073259780183434,Wrong
Right Elbow,0.1877838224172592,0.5871908664703369,0.1698194444179535,Wrong
Left Wrist,0.2290394455194473,0.5601986646652222,-0.0543207302689552,Wrong
Right Wrist,0.1928821057081223,0.7013152837753296,0.106749452650547,Wrong
Left Pinky,0.227059543132782,0.5616872906684875,-0.0638485699892044,Wrong
Right Pinky,0.1913265287876129,0.7262691855430603,0.1168719902634621,Wrong
Left Index,0.2287610471248627,0.5698949694633484,-0.0500464476644992,Wrong
Right Index,0.1940745264291763,0.739220380783081,0.037590391933918,Wrong
Left Hip,0.2780981659889221,0.5901862382888794,-0.092763140797615,Wrong
Right Hip,0.245508000254631,0.6066910028457642,0.0930244475603103,Wrong
Left Knee,0.23531873524189,0.6146088242530823,-0.4647831320762634,Wrong
Right Knee,0.2268555015325546,0.7081320285797119,0.0779492333531379,Wrong
Left Ankle,0.2293892800807953,0.7344702482223511,-0.5787360668182373,Wrong
Right Ankle,0.2197088450193405,0.8059114217758179,0.1023243814706802,Wrong
Left Heel,0.2360485047101974,0.7508981823921204,-0.5930675864219666,Wrong
Right Heel,0.2270543873310089,0.8266173601150513,0.098977543413639,Wrong
Left Foot Index,0.1972502917051315,0.7696499228477478,-0.7034446597099304,Wrong
Right Foot Index,0.1938004195690155,0.8367176651954651,0.0305379629135131,Wrong
Left Elbow,0.1999213397502899,0.5214880108833313,-0.214181199669838,Wrong
Right Elbow,0.2343225032091141,0.5055723786354065,0.1746649295091629,Wrong
Left Wrist,0.2071748375892639,0.5650086998939514,-0.1461084932088852,Wrong
Right Wrist,0.2371842116117477,0.5544370412826538,0.1080145910382271,Wrong
Left Pinky,0.2082474827766418,0.574834942817688,-0.1748798489570618,Wrong
Right Pinky,0.2408552020788193,0.5709404349327087,0.1115972548723221,Wrong
Left Index,0.2086211293935776,0.5708787441253662,-0.1692992746829987,Wrong
Right Index,0.240664541721344,0.569380521774292,0.0752557516098022,Wrong
Left Hip,0.247563362121582,0.5830110907554626,-0.1196867674589157,Wrong
Right Hip,0.2495718151330948,0.578085720539093,0.1203779056668282,Wrong
Left Knee,0.2291983962059021,0.6592541933059692,-0.1464115083217621,Wrong
Right Knee,0.227950781583786,0.6782315969467163,0.2096854597330093,Wrong
Left Ankle,0.2448336482048035,0.8117149472236633,-0.1438852101564407,Wrong
Right Ankle,0.2250553667545319,0.7847181558609009,0.3334924578666687,Wrong
Left Heel,0.257387787103653,0.8338491320610046,-0.1524736285209656,Wrong
Right Heel,0.2327525764703751,0.8066604733467102,0.3417560160160065,Wrong
Left Foot Index,0.2038326114416122,0.8345499038696289,-0.2367905825376511,Wrong
Right Foot Index,0.1904301941394806,0.8049598336219788,0.2958193123340607,Wrong
Left Elbow,0.2141479551792145,0.5321529507637024,-0.2742216289043427,Wrong
Right Elbow,0.2136102318763733,0.5482969284057617,0.1468512266874313,Wrong
Left Wrist,0.2051286250352859,0.5884070992469788,-0.3517693877220154,Wrong
Right Wrist,0.2021520882844925,0.6580535769462585,0.0945328772068023,Wrong
Left Pinky,0.2056594789028168,0.6003527045249939,-0.3884604871273041,Wrong
Right Pinky,0.1982784867286682,0.6897727251052856,0.1078265830874443,Wrong
Left Index,0.2016973793506622,0.5893275141716003,-0.3834100067615509,Wrong
Right Index,0.2018260955810547,0.6915624737739563,0.070599541068077,Wrong
Left Hip,0.2568169236183167,0.5869278311729431,-0.1150351986289024,Wrong
Right Hip,0.2480112612247467,0.5889269709587097,0.1158309057354927,Wrong
Left Knee,0.2373270243406296,0.6907545328140259,-0.3008367717266083,Wrong
Right Knee,0.2269559353590012,0.6947113871574402,0.227650985121727,Wrong
Left Ankle,0.2429730147123337,0.8151735663414001,-0.318403422832489,Wrong
Right Ankle,0.2328408360481262,0.7903469204902649,0.3318774998188019,Wrong
Left Heel,0.2549386918544769,0.835508406162262,-0.3277669548988342,Wrong
Right Heel,0.2443947345018387,0.8108088374137878,0.334013432264328,Wrong
Left Foot Index,0.2064031809568405,0.8514943718910217,-0.4290145337581635,Wrong
Right Foot Index,0.1905790269374847,0.8213481903076172,0.2815263569355011,Wrong
Left Elbow,0.1990945339202881,0.5413205027580261,-0.4128033518791199,Wrong
Right Elbow,0.2153806984424591,0.5183740854263306,0.1050380393862724,Wrong
Left Wrist,0.201589897274971,0.6498072147369385,-0.405730277299881,Wrong
Right Wrist,0.2174858450889587,0.5863955616950989,0.0567152723670005,Wrong
Left Pinky,0.2042393833398819,0.6752045154571533,-0.4546395838260651,Wrong
Right Pinky,0.2205425649881363,0.6090129613876343,0.0727326422929763,Wrong
Left Index,0.2005005180835724,0.6765221357345581,-0.4455836117267609,Wrong
Right Index,0.2195423692464828,0.6103862524032593,0.0410366617143154,Wrong
Left Hip,0.2501093447208405,0.5852791666984558,-0.1244009956717491,Wrong
Right Hip,0.2546432614326477,0.5712346434593201,0.1251296550035477,Wrong
Left Knee,0.231988251209259,0.7024618983268738,-0.0591704286634922,Wrong
Right Knee,0.2283143252134323,0.6762911677360535,0.2691132128238678,Wrong
Left Ankle,0.2464347928762436,0.8201767206192017,0.062113232910633,Wrong
Right Ankle,0.2306866049766541,0.7737694382667542,0.4498955011367798,Wrong
Left Heel,0.2604788243770599,0.8378249406814575,0.0665877982974052,Wrong
Right Heel,0.2423331588506699,0.7916069626808167,0.4637384712696075,Wrong
Left Foot Index,0.2050367295742035,0.8569322228431702,-0.0190070644021034,Wrong
Right Foot Index,0.1884129345417023,0.8040271401405334,0.4279614984989166,Wrong
Left Elbow,0.1985807567834854,0.5306604504585266,-0.4456664323806763,Wrong
Right Elbow,0.2196595519781113,0.4865120351314545,0.0497808307409286,Wrong
Left Wrist,0.2003832161426544,0.6537564396858215,-0.4439219832420349,Wrong
Right Wrist,0.2198321968317032,0.570495069026947,0.0353566296398639,Wrong
Left Pinky,0.2082827687263489,0.6835342645645142,-0.5003030300140381,Wrong
Right Pinky,0.2235109955072403,0.593091607093811,0.057804774492979,Wrong
Left Index,0.191584050655365,0.6881796717643738,-0.4872186481952667,Wrong
Right Index,0.2211321890354156,0.5944336652755737,0.0269170012325048,Wrong
Left Hip,0.2496549189090729,0.574118435382843,-0.1248296126723289,Wrong
Right Hip,0.2554481625556946,0.5567561984062195,0.1255187541246414,Wrong
Left Knee,0.2294874787330627,0.6911923885345459,-0.0076851164922118,Wrong
Right Knee,0.2214245200157166,0.6529117822647095,0.2868675887584686,Wrong
Left Ankle,0.2438229471445084,0.8043254613876343,0.1473160088062286,Wrong
Right Ankle,0.2268019765615463,0.7455405592918396,0.4804132580757141,Wrong
Left Heel,0.2583309710025787,0.8197706341743469,0.1565380543470383,Wrong
Right Heel,0.2406597435474396,0.7599517107009888,0.4968779385089874,Wrong
Left Foot Index,0.2018890380859375,0.8460611701011658,0.0807406157255172,Wrong
Right Foot Index,0.184535339474678,0.784274697303772,0.4790083169937134,Wrong
Left Elbow,0.2032641619443893,0.5125224590301514,-0.4717290997505188,Wrong
Right Elbow,0.2182393819093704,0.4835581183433533,0.0047754724510014,Wrong
Left Wrist,0.2013260275125504,0.6397832632064819,-0.4700106680393219,Wrong
Right Wrist,0.2117752283811569,0.5762088894844055,0.023897560313344,Wrong
Left Pinky,0.21030393242836,0.6698414087295532,-0.5293024182319641,Wrong
Right Pinky,0.2142414599657059,0.6009654998779297,0.0190248433500528,Wrong
Left Index,0.1900222450494766,0.676841139793396,-0.5172573924064636,Wrong
Right Index,0.2123861312866211,0.6023522615432739,-0.0080449869856238,Wrong
Left Hip,0.2524149715900421,0.5583620071411133,-0.1237476393580437,Wrong
Right Hip,0.2527526319026947,0.5456293225288391,0.1243724375963211,Wrong
Left Knee,0.2270967364311218,0.6834613084793091,0.017810434103012,Wrong
Right Knee,0.2210199236869812,0.6509138345718384,0.2920851707458496,Wrong
Left Ankle,0.2454271763563156,0.7985723614692688,0.1796023100614548,Wrong
Right Ankle,0.2290183752775192,0.748213529586792,0.4967671036720276,Wrong
Left Heel,0.2624755799770355,0.8158341646194458,0.1883498728275299,Wrong
Right Heel,0.2436741143465042,0.7631864547729492,0.5138517618179321,Wrong
Left Foot Index,0.1998617053031921,0.8400303721427917,0.098499871790409,Wrong
Right Foot Index,0.1851610243320465,0.7905933856964111,0.4872135519981384,Wrong
Left Elbow,0.2056440263986588,0.4820072054862976,-0.3696762919425964,Wrong
Right Elbow,0.228034719824791,0.4612438082695007,0.0940985679626464,Wrong
